"transcript_id" "Gene_id" "symbol" "Locus_tag"
"887386" "NC_000962.3:1345260-1346324" 887386 "dapE" "Rv1202"
"886086" "NC_000962.3:c1346905-1346321" 886086 "Rv1203c" "Rv1203c"
"887552" "NC_000962.3:c1348624-1346936" 887552 "Rv1204c" "Rv1204c"
"886075" "NC_000962.3:1348719-1349282" 886075 "Rv1205" "Rv1205"
"887549" "NC_000962.3:1349332-1351125" 887549 "fadD6" "Rv1206"
"887447" "NC_000962.3:1351191-1352147" 887447 "folP2" "Rv1207"
"886085" "NC_000962.3:1352144-1353118" 886085 "gpgS" "Rv1208"
"887600" "NC_000962.3:1353157-1353525" 887600 "Rv1209" "Rv1209"
"888035" "NC_000962.3:1353522-1354136" 888035 "tagA" "Rv1210"
"887990" "NC_000962.3:1354243-1354470" 887990 "Rv1211" "Rv1211"
"887805" "NC_000962.3:c1355661-1354498" 887805 "glgA" "Rv1212c"
"887933" "NC_000962.3:1355836-1357050" 887933 "glgC" "Rv1213"
"888362" "NC_000962.3:c1357625-1357293" 888362 "PE14" "Rv1214c"
"887684" "NC_000962.3:c1359444-1357759" 887684 "Rv1215c" "Rv1215c"
"888125" "NC_000962.3:c1360146-1359472" 888125 "Rv1216c" "Rv1216c"
"888401" "NC_000962.3:c1361801-1360155" 888401 "Rv1217c" "Rv1217c"
"888518" "NC_000962.3:c1362733-1361798" 888518 "Rv1218c" "Rv1218c"
"888582" "NC_000962.3:c1363361-1362723" 888582 "Rv1219c" "Rv1219c"
"888419" "NC_000962.3:c1364150-1363503" 888419 "Rv1220c" "Rv1220c"
"888751" "NC_000962.3:1364413-1365186" 888751 "sigE" "Rv1221"
"885196" "NC_000962.3:1365344-1365808" 885196 "rseA" "Rv1222"
"888912" "NC_000962.3:1365875-1367461" 888912 "htrA" "Rv1223"
"887143" "NC_000962.3:1367463-1367858" 887143 "tatB" "Rv1224"
"887148" "NC_000962.3:c1368721-1367891" 887148 "Rv1225c" "Rv1225c"
"887144" "NC_000962.3:c1370295-1368832" 887144 "Rv1226c" "Rv1226c"
"885872" "NC_000962.3:c1370825-1370292" 885872 "Rv1227c" "Rv1227c"
"886013" "NC_000962.3:1370920-1371477" 886013 "lpqX" "Rv1228"
"19394673" "NC_000962.3:1371529-1371702" 19394673 "Rv1228a" "Rv1228a"
"886067" "NC_000962.3:c1372949-1371777" 886067 "mrp" "Rv1229c"
"887134" "NC_000962.3:c1374197-1372962" 887134 "Rv1230c" "Rv1230c"
"887140" "NC_000962.3:c1374864-1374322" 887140 "Rv1231c" "Rv1231c"
"886014" "NC_000962.3:c1376168-1374861" 886014 "Rv1232c" "Rv1232c"
"887131" "NC_000962.3:c1376826-1376230" 887131 "Rv1233c" "Rv1233c"
"887137" "NC_000962.3:1376976-1377503" 887137 "Rv1234" "Rv1234"
"887145" "NC_000962.3:1377524-1378930" 887145 "lpqY" "Rv1235"
"887124" "NC_000962.3:1378927-1379850" 887124 "sugA" "Rv1236"
"887121" "NC_000962.3:1379855-1380679" 887121 "sugB" "Rv1237"
"887104" "NC_000962.3:1380684-1381865" 887104 "sugC" "Rv1238"
"887106" "NC_000962.3:c1383042-1381942" 887106 "corA" "Rv1239c"
"887119" "NC_000962.3:1383213-1384202" 887119 "mdh" "Rv1240"
"887118" "NC_000962.3:1384278-1384538" 887118 "vapB33" "Rv1241"
"887095" "NC_000962.3:1384535-1384966" 887095 "vapC33" "Rv1242"
"887109" "NC_000962.3:c1386677-1384989" 887109 "PE_PGRS23" "Rv1243c"
"887093" "NC_000962.3:1386857-1387717" 887093 "lpqZ" "Rv1244"
"887091" "NC_000962.3:c1388628-1387798" 887091 "Rv1245c" "Rv1245c"
"887099" "NC_000962.3:c1388978-1388685" 887099 "relE" "Rv1246c"
"887086" "NC_000962.3:c1389244-1388975" 887086 "relB" "Rv1247c"
"887084" "NC_000962.3:c1393052-1389357" 887084 "Rv1248c" "Rv1248c"
"887077" "NC_000962.3:c1393982-1393194" 887077 "Rv1249c" "Rv1249c"
"887073" "NC_000962.3:1394179-1395918" 887073 "Rv1250" "Rv1250"
"887080" "NC_000962.3:c1399240-1395821" 887080 "Rv1251c" "Rv1251c"
"887064" "NC_000962.3:c1399904-1399296" 887064 "lprE" "Rv1252c"
"887069" "NC_000962.3:1399970-1401661" 887069 "deaD" "Rv1253"
"887076" "NC_000962.3:1401658-1402809" 887076 "Rv1254" "Rv1254"
"887068" "NC_000962.3:c1403386-1402778" 887068 "Rv1255c" "Rv1255c"
"887059" "NC_000962.3:c1404603-1403386" 887059 "cyp130" "Rv1256c"
"887063" "NC_000962.3:c1406084-1404717" 887063 "Rv1257c" "Rv1257c"
"887056" "NC_000962.3:c1407340-1406081" 887056 "Rv1258c" "Rv1258c"
"887047" "NC_000962.3:1407339-1408238" 887047 "udgB" "Rv1259"
"887044" "NC_000962.3:1408240-1409358" 887044 "Rv1260" "Rv1260"
"887055" "NC_000962.3:c1409933-1409484" 887055 "Rv1261c" "Rv1261c"
"887036" "NC_000962.3:c1410372-1409938" 887036 "Rv1262c" "Rv1262c"
"887041" "NC_000962.3:1410431-1411819" 887041 "amiB2" "Rv1263"
"887035" "NC_000962.3:1411894-1413087" 887035 "Rv1264" "Rv1264"
"887058" "NC_000962.3:1413260-1413940" 887058 "Rv1265" "Rv1265"
"887023" "NC_000962.3:c1415840-1413960" 887023 "pknH" "Rv1266c"
"887026" "NC_000962.3:c1417347-1416181" 887026 "embR" "Rv1267c"
"887033" "NC_000962.3:c1418356-1417658" 887033 "Rv1268c" "Rv1268c"
"887039" "NC_000962.3:c1418953-1418579" 887039 "Rv1269c" "Rv1269c"
"887017" "NC_000962.3:c1419748-1419014" 887017 "lprA" "Rv1270c"
"887019" "NC_000962.3:c1420302-1419961" 887019 "Rv1271c" "Rv1271c"
"887021" "NC_000962.3:c1422305-1420410" 887021 "Rv1272c" "Rv1272c"
"887025" "NC_000962.3:c1424050-1422302" 887025 "Rv1273c" "Rv1273c"
"887011" "NC_000962.3:1424197-1424754" 887011 "lprB" "Rv1274"
"887014" "NC_000962.3:1424751-1425293" 887014 "lprC" "Rv1275"
"887000" "NC_000962.3:c1425914-1425438" 887000 "Rv1276c" "Rv1276c"
"887001" "NC_000962.3:1426164-1427417" 887001 "Rv1277" "Rv1277"
"887005" "NC_000962.3:1427414-1430041" 887005 "Rv1278" "Rv1278"
"887002" "NC_000962.3:1430062-1431648" 887002 "Rv1279" "Rv1279"
"886985" "NC_000962.3:c1433440-1431665" 886985 "oppA" "Rv1280c"
"886997" "NC_000962.3:c1435271-1433433" 886997 "oppD" "Rv1281c"
"886980" "NC_000962.3:c1436143-1435268" 886980 "oppC" "Rv1282c"
"886981" "NC_000962.3:c1437117-1436140" 886981 "oppB" "Rv1283c"
"886987" "NC_000962.3:1437324-1437815" 886987 "canA" "Rv1284"
"886979" "NC_000962.3:1437909-1438907" 886979 "cysD" "Rv1285"
"886978" "NC_000962.3:1438907-1440751" 886978 "Rv1286" "Rv1286"
"886998" "NC_000962.3:1440805-1441290" 886998 "Rv1287" "Rv1287"
"886974" "NC_000962.3:1441348-1442718" 886974 "Rv1288" "Rv1288"
"886994" "NC_000962.3:1442767-1443399" 886994 "Rv1289" "Rv1289"
"3205114" "NC_000962.3:1445058-1445372" 3205114 "Rv1290A" "Rv1290A"
"886971" "NC_000962.3:c1445047-1443482" 886971 "Rv1290c" "Rv1290c"
"886975" "NC_000962.3:c1445834-1445499" 886975 "Rv1291c" "Rv1291c"
"886964" "NC_000962.3:1446379-1448031" 886964 "argS" "Rv1292"
"886960" "NC_000962.3:1448028-1449371" 886960 "lysA" "Rv1293"
"886962" "NC_000962.3:1449375-1450700" 886962 "thrA" "Rv1294"
"886957" "NC_000962.3:1450697-1451779" 886957 "thrC" "Rv1295"
"886958" "NC_000962.3:1451997-1452947" 886958 "thrB" "Rv1296"
"886952" "NC_000962.3:1453204-1455012" 886952 "rho" "Rv1297"
"886955" "NC_000962.3:1455163-1455405" 886955 "rpmE" "Rv1298"
"886948" "NC_000962.3:1455495-1456568" 886948 "prfA" "Rv1299"
"886950" "NC_000962.3:1456565-1457542" 886950 "hemK" "Rv1300"
"886970" "NC_000962.3:1457558-1458211" 886970 "Rv1301" "Rv1301"
"886947" "NC_000962.3:1458295-1459509" 886947 "rfe" "Rv1302"
"886944" "NC_000962.3:1459766-1460251" 886944 "Rv1303" "Rv1303"
"886941" "NC_000962.3:1460244-1460996" 886941 "atpB" "Rv1304"
"886937" "NC_000962.3:1461045-1461290" 886937 "atpE" "Rv1305"
"886939" "NC_000962.3:1461321-1461836" 886939 "atpF" "Rv1306"
"886934" "NC_000962.3:1461843-1463183" 886934 "atpH" "Rv1307"
"886936" "NC_000962.3:1463228-1464877" 886936 "atpA" "Rv1308"
"886929" "NC_000962.3:1464884-1465801" 886929 "atpG" "Rv1309"
"886932" "NC_000962.3:1465841-1467301" 886932 "atpD" "Rv1310"
"886967" "NC_000962.3:1467315-1467680" 886967 "atpC" "Rv1311"
"886930" "NC_000962.3:1467688-1468131" 886930 "Rv1312" "Rv1312"
"886922" "NC_000962.3:c1469505-1468171" 886922 "Rv1313c" "Rv1313c"
"886925" "NC_000962.3:c1470252-1469671" 886925 "Rv1314c" "Rv1314c"
"886921" "NC_000962.3:1470321-1471577" 886921 "murA" "Rv1315"
"886913" "NC_000962.3:c1477631-1477134" 886913 "ogt" "Rv1316c"
"886916" "NC_000962.3:c1479118-1477628" 886916 "alkA" "Rv1317c"
"886910" "NC_000962.3:c1480824-1479199" 886910 "Rv1318c" "Rv1318c"
"886911" "NC_000962.3:c1482501-1480894" 886911 "Rv1319c" "Rv1319c"
"886906" "NC_000962.3:c1484217-1482514" 886906 "Rv1320c" "Rv1320c"
"886908" "NC_000962.3:1484279-1484959" 886908 "Rv1321" "Rv1321"
"886927" "NC_000962.3:1484982-1485278" 886927 "Rv1322" "Rv1322"
"3205097" "NC_000962.3:c1485771-1485313" 3205097 "Rv1322A" "Rv1322A"
"886904" "NC_000962.3:1485862-1487031" 886904 "fadA4" "Rv1323"
"886897" "NC_000962.3:1487161-1488075" 886897 "Rv1324" "Rv1324"
"886899" "NC_000962.3:c1489965-1488154" 886899 "PE_PGRS24" "Rv1325c"
"886893" "NC_000962.3:c1492312-1490117" 886893 "glgB" "Rv1326c"
"886895" "NC_000962.3:c1494425-1492320" 886895 "glgE" "Rv1327c"
"886886" "NC_000962.3:1494564-1497155" 886886 "glgP" "Rv1328"
"886889" "NC_000962.3:c1499189-1497195" 886889 "dinG" "Rv1329c"
"886884" "NC_000962.3:c1500559-1499213" 886884 "pncB1" "Rv1330c"
"886891" "NC_000962.3:1500661-1500966" 886891 "Rv1331" "Rv1331"
"886901" "NC_000962.3:1500926-1501582" 886901 "Rv1332" "Rv1332"
"886882" "NC_000962.3:1501599-1502633" 886882 "Rv1333" "Rv1333"
"886875" "NC_000962.3:1502641-1503081" 886875 "mec" "Rv1334"
"886879" "NC_000962.3:1503103-1503384" 886879 "cysO" "Rv1335"
"886867" "NC_000962.3:1503394-1504365" 886867 "cysM" "Rv1336"
"886870" "NC_000962.3:1504356-1505078" 886870 "Rv1337" "Rv1337"
"886866" "NC_000962.3:1505075-1505890" 886866 "murI" "Rv1338"
"886972" "NC_000962.3:1505917-1506738" 886972 "Rv1339" "Rv1339"
"886864" "NC_000962.3:1506755-1507534" 886864 "rphA" "Rv1340"
"886861" "NC_000962.3:1507573-1508187" 886861 "Rv1341" "Rv1341"
"886862" "NC_000962.3:c1508546-1508184" 886862 "Rv1342c" "Rv1342c"
"886852" "NC_000962.3:c1508923-1508543" 886852 "lprD" "Rv1343c"
"886848" "NC_000962.3:1508968-1509288" 886848 "mbtL" "Rv1344"
"886855" "NC_000962.3:1509281-1510846" 886855 "mbtM" "Rv1345"
"886844" "NC_000962.3:1510846-1512006" 886844 "mbtN" "Rv1346"
"886846" "NC_000962.3:c1512605-1511973" 886846 "mbtK" "Rv1347c"
"886853" "NC_000962.3:1513047-1515626" 886853 "irtA" "Rv1348"
"886834" "NC_000962.3:1515623-1517362" 886834 "irtB" "Rv1349"
"886837" "NC_000962.3:1517491-1518234" 886837 "fabG2" "Rv1350"
"886831" "NC_000962.3:1518231-1518560" 886831 "Rv1351" "Rv1351"
"886833" "NC_000962.3:1518763-1519134" 886833 "Rv1352" "Rv1352"
"886827" "NC_000962.3:c1519985-1519200" 886827 "Rv1353c" "Rv1353c"
"886829" "NC_000962.3:c1521876-1520005" 886829 "Rv1354c" "Rv1354c"
"886839" "NC_000962.3:c1524032-1521885" 886839 "moeY" "Rv1355c"
"886850" "NC_000962.3:c1524820-1524029" 886850 "Rv1356c" "Rv1356c"
"886815" "NC_000962.3:c1526216-1525293" 886815 "Rv1357c" "Rv1357c"
"886817" "NC_000962.3:1526612-1530091" 886817 "Rv1358" "Rv1358"
"886841" "NC_000962.3:1530173-1530925" 886841 "Rv1359" "Rv1359"
"886813" "NC_000962.3:1531348-1532370" 886813 "Rv1360" "Rv1360"
"886819" "NC_000962.3:c1533633-1532443" 886819 "PPE19" "Rv1361c"
"886809" "NC_000962.3:c1534610-1533948" 886809 "Rv1362c" "Rv1362c"
"886811" "NC_000962.3:c1535392-1534607" 886811 "Rv1363c" "Rv1363c"
"886802" "NC_000962.3:c1537644-1535683" 886802 "Rv1364c" "Rv1364c"
"886794" "NC_000962.3:c1538169-1537783" 886794 "rsfA" "Rv1365c"
"886805" "NC_000962.3:1538390-1539211" 886805 "Rv1366" "Rv1366"
"14515857" "NC_000962.3:1539180-1539440" 14515857 "Rv1366A" "Rv1366A"
"886793" "NC_000962.3:c1540645-1539512" 886793 "Rv1367c" "Rv1367c"
"886798" "NC_000962.3:1541020-1541805" 886798 "lprF" "Rv1368"
"886800" "NC_000962.3:1543359-1544828" 886800 "Rv1371" "Rv1371"
"886797" "NC_000962.3:1544825-1546006" 886797 "Rv1372" "Rv1372"
"886781" "NC_000962.3:1546012-1546992" 886781 "Rv1373" "Rv1373"
"886783" "NC_000962.3:c1547530-1547072" 886783 "Rv1374c" "Rv1374c"
"886778" "NC_000962.3:1547832-1549151" 886778 "Rv1375" "Rv1375"
"886777" "NC_000962.3:1549148-1550641" 886777 "Rv1376" "Rv1376"
"886775" "NC_000962.3:c1551217-1550579" 886775 "Rv1377c" "Rv1377c"
"886773" "NC_000962.3:c1552655-1551228" 886773 "Rv1378c" "Rv1378c"
"886769" "NC_000962.3:1552654-1553235" 886769 "pyrR" "Rv1379"
"886771" "NC_000962.3:1553232-1554191" 886771 "pyrB" "Rv1380"
"886765" "NC_000962.3:1554188-1555480" 886765 "pyrC" "Rv1381"
"886767" "NC_000962.3:1555477-1555974" 886767 "Rv1382" "Rv1382"
"886761" "NC_000962.3:1555971-1557101" 886761 "carA" "Rv1383"
"886253" "NC_000962.3:1557101-1560448" 886253 "carB" "Rv1384"
"886763" "NC_000962.3:1560445-1561269" 886763 "pyrF" "Rv1385"
"886757" "NC_000962.3:1561464-1561772" 886757 "PE15" "Rv1386"
"886784" "NC_000962.3:1561769-1563388" 886784 "PPE20" "Rv1387"
"886751" "NC_000962.3:1563694-1564266" 886751 "mihF" "Rv1388"
"886787" "NC_000962.3:1564401-1565027" 886787 "gmk" "Rv1389"
"886754" "NC_000962.3:1565093-1565425" 886754 "rpoZ" "Rv1390"
"886749" "NC_000962.3:1565441-1566697" 886749 "dfp" "Rv1391"
"886741" "NC_000962.3:1566825-1568036" 886741 "metK" "Rv1392"
"886743" "NC_000962.3:c1569587-1568109" 886743 "Rv1393c" "Rv1393c"
"886738" "NC_000962.3:c1570969-1569584" 886738 "cyp132" "Rv1394c"
"886251" "NC_000962.3:1571047-1572081" 886251 "Rv1395" "Rv1395"
"886745" "NC_000962.3:c1573857-1572127" 886745 "PE_PGRS25" "Rv1396c"
"886736" "NC_000962.3:c1574513-1574112" 886736 "vapC10" "Rv1397c"
"886759" "NC_000962.3:c1574767-1574510" 886759 "vapB10" "Rv1398c"
"886731" "NC_000962.3:c1575809-1574850" 886731 "nlhH" "Rv1399c"
"886728" "NC_000962.3:c1576796-1575834" 886728 "lipI" "Rv1400c"
"886733" "NC_000962.3:1576930-1577532" 886733 "Rv1401" "Rv1401"
"886716" "NC_000962.3:1577613-1579580" 886716 "priA" "Rv1402"
"886717" "NC_000962.3:c1580422-1579598" 886717 "Rv1403c" "Rv1403c"
"886712" "NC_000962.3:1580591-1581073" 886712 "Rv1404" "Rv1404"
"886714" "NC_000962.3:c1581969-1581145" 886714 "Rv1405c" "Rv1405c"
"886706" "NC_000962.3:1582166-1583104" 886706 "fmt" "Rv1406"
"886720" "NC_000962.3:1583101-1584474" 886720 "fmu" "Rv1407"
"886702" "NC_000962.3:1584499-1585197" 886702 "rpe" "Rv1408"
"886721" "NC_000962.3:1585194-1586213" 886721 "ribG" "Rv1409"
"886709" "NC_000962.3:c1587766-1586210" 886709 "Rv1410c" "Rv1410c"
"886700" "NC_000962.3:c1588482-1587772" 886700 "lprG" "Rv1411c"
"886690" "NC_000962.3:1588567-1589172" 886690 "ribC" "Rv1412"
"886692" "NC_000962.3:1589386-1589901" 886692 "Rv1413" "Rv1413"
"886696" "NC_000962.3:1589891-1590292" 886696 "Rv1414" "Rv1414"
"886694" "NC_000962.3:1590397-1591674" 886694 "ribA2" "Rv1415"
"886681" "NC_000962.3:1591671-1592153" 886681 "ribH" "Rv1416"
"886704" "NC_000962.3:1592150-1592614" 886704 "Rv1417" "Rv1417"
"886687" "NC_000962.3:1592639-1593325" 886687 "lprH" "Rv1418"
"886683" "NC_000962.3:1593505-1593978" 886683 "Rv1419" "Rv1419"
"886672" "NC_000962.3:1594042-1595982" 886672 "uvrC" "Rv1420"
"886676" "NC_000962.3:1595979-1596884" 886676 "Rv1421" "Rv1421"
"886670" "NC_000962.3:1596881-1597909" 886670 "Rv1422" "Rv1422"
"886674" "NC_000962.3:1597906-1598883" 886674 "whiA" "Rv1423"
"886685" "NC_000962.3:c1599654-1598893" 886685 "Rv1424c" "Rv1424c"
"886668" "NC_000962.3:1599658-1601037" 886668 "Rv1425" "Rv1425"
"886660" "NC_000962.3:c1602321-1601059" 886660 "lipO" "Rv1426c"
"886679" "NC_000962.3:c1603928-1602321" 886679 "fadD12" "Rv1427c"
"886656" "NC_000962.3:c1604759-1603932" 886656 "Rv1428c" "Rv1428c"
"886658" "NC_000962.3:1604878-1606146" 886658 "Rv1429" "Rv1429"
"886652" "NC_000962.3:1606386-1607972" 886652 "PE16" "Rv1430"
"886662" "NC_000962.3:1608083-1609852" 886662 "Rv1431" "Rv1431"
"886643" "NC_000962.3:1609849-1611270" 886643 "Rv1432" "Rv1432"
"886649" "NC_000962.3:1611434-1612249" 886649 "Rv1433" "Rv1433"
"886634" "NC_000962.3:1612256-1612393" 886634 "Rv1434" "Rv1434"
"886653" "NC_000962.3:c1612950-1612342" 886653 "Rv1435c" "Rv1435c"
"886632" "NC_000962.3:1613307-1614326" 886632 "gap" "Rv1436"
"886636" "NC_000962.3:1614329-1615567" 886636 "pgk" "Rv1437"
"886628" "NC_000962.3:1615564-1616349" 886628 "tpi" "Rv1438"
"886630" "NC_000962.3:c1617386-1616961" 886630 "Rv1439c" "Rv1439c"
"886624" "NC_000962.3:1617837-1618070" 886624 "secG" "Rv1440"
"886626" "NC_000962.3:c1619684-1618209" 886626 "PE_PGRS26" "Rv1441c"
"886620" "NC_000962.3:1619791-1622091" 886620 "bisC" "Rv1442"
"886622" "NC_000962.3:c1622692-1622207" 886622 "Rv1443c" "Rv1443c"
"886616" "NC_000962.3:c1623697-1623287" 886616 "Rv1444c" "Rv1444c"
"886617" "NC_000962.3:c1624457-1623714" 886617 "devB" "Rv1445c"
"886612" "NC_000962.3:c1625365-1624454" 886612 "opcA" "Rv1446c"
"886614" "NC_000962.3:c1626962-1625418" 886614 "zwf2" "Rv1447c"
"886606" "NC_000962.3:c1628080-1626959" 886606 "tal" "Rv1448c"
"886638" "NC_000962.3:c1630199-1628097" 886638 "tkt" "Rv1449c"
"886605" "NC_000962.3:c1634627-1630638" 886605 "PE_PGRS27" "Rv1450c"
"886666" "NC_000962.3:1635029-1635955" 886666 "Rv1451" "Rv1451"
"886595" "NC_000962.3:c1638229-1636004" 886595 "PE_PGRS28" "Rv1452c"
"886610" "NC_000962.3:1638381-1639646" 886610 "Rv1453" "Rv1453"
"886589" "NC_000962.3:c1640660-1639674" 886589 "qor" "Rv1454c"
"886597" "NC_000962.3:1640680-1641543" 886597 "Rv1455" "Rv1455"
"886591" "NC_000962.3:c1642425-1641493" 886591 "Rv1456c" "Rv1456c"
"886587" "NC_000962.3:c1643322-1642537" 886587 "Rv1457c" "Rv1457c"
"886582" "NC_000962.3:c1644260-1643319" 886582 "Rv1458c" "Rv1458c"
"886585" "NC_000962.3:c1646138-1644363" 886585 "Rv1459c" "Rv1459c"
"886573" "NC_000962.3:1646186-1646992" 886573 "Rv1460" "Rv1460"
"886609" "NC_000962.3:1646989-1649529" 886609 "Rv1461" "Rv1461"
"886567" "NC_000962.3:1649526-1650719" 886567 "Rv1462" "Rv1462"
"886571" "NC_000962.3:1650716-1651516" 886571 "Rv1463" "Rv1463"
"886565" "NC_000962.3:1651518-1652771" 886565 "csd" "Rv1464"
"886569" "NC_000962.3:1652768-1653256" 886569 "Rv1465" "Rv1465"
"886561" "NC_000962.3:1653231-1653578" 886561 "Rv1466" "Rv1466"
"886562" "NC_000962.3:c1655502-1653673" 886562 "fadE15" "Rv1467c"
"886556" "NC_000962.3:c1656721-1655609" 886556 "PE_PGRS29" "Rv1468c"
"886578" "NC_000962.3:1656963-1658936" 886578 "ctpD" "Rv1469"
"886558" "NC_000962.3:1658980-1659354" 886558 "trxA" "Rv1470"
"886554" "NC_000962.3:1659370-1659741" 886554 "trxB1" "Rv1471"
"886547" "NC_000962.3:1659763-1660620" 886547 "echA12" "Rv1472"
"886549" "NC_000962.3:1660656-1662284" 886549 "Rv1473" "Rv1473"
"3205054" "NC_000962.3:1662381-1662572" 3205054 "Rv1473A" "Rv1473A"
"886543" "NC_000962.3:c1663204-1662641" 886543 "Rv1474c" "Rv1474c"
"886545" "NC_000962.3:c1666046-1663215" 886545 "acn" "Rv1475c"
"886539" "NC_000962.3:1666204-1666764" 886539 "Rv1476" "Rv1476"
"886541" "NC_000962.3:1666990-1668408" 886541 "ripA" "Rv1477"
"886535" "NC_000962.3:1668419-1669144" 886535 "Rv1478" "Rv1478"
"886537" "NC_000962.3:1669283-1670416" 886537 "moxR1" "Rv1479"
"886531" "NC_000962.3:1670413-1671366" 886531 "Rv1480" "Rv1480"
"886533" "NC_000962.3:1671377-1672384" 886533 "Rv1481" "Rv1481"
"886526" "NC_000962.3:c1673299-1672457" 886526 "Rv1482c" "Rv1482c"
"886551" "NC_000962.3:1673440-1674183" 886551 "fabG1" "Rv1483"
"886523" "NC_000962.3:1674202-1675011" 886523 "inhA" "Rv1484"
"886525" "NC_000962.3:1675017-1676051" 886525 "hemZ" "Rv1485"
"886519" "NC_000962.3:c1676883-1676017" 886519 "Rv1486c" "Rv1486c"
"886521" "NC_000962.3:1676941-1677375" 886521 "Rv1487" "Rv1487"
"886515" "NC_000962.3:1677397-1678542" 886515 "Rv1488" "Rv1488"
"3205064" "NC_000962.3:1678552-1678908" 3205064 "Rv1489" "Rv1489"
"3205065" "NC_000962.3:1678942-1679172" 3205065 "Rv1489A" "Rv1489A"
"886511" "NC_000962.3:1679322-1680629" 886511 "Rv1490" "Rv1490"
"886513" "NC_000962.3:c1681966-1681208" 886513 "Rv1491c" "Rv1491c"
"886507" "NC_000962.3:1682157-1684004" 886507 "mutA" "Rv1492"
"886509" "NC_000962.3:1684005-1686257" 886509 "mutB" "Rv1493"
"886502" "NC_000962.3:1686271-1686573" 886502 "mazE4" "Rv1494"
"886504" "NC_000962.3:1686570-1686887" 886504 "mazF4" "Rv1495"
"886496" "NC_000962.3:1686884-1687888" 886496 "Rv1496" "Rv1496"
"886575" "NC_000962.3:1687941-1689230" 886575 "lipL" "Rv1497"
"3205040" "NC_000962.3:c1690346-1690134" 3205040 "Rv1498A" "Rv1498A"
"886503" "NC_000962.3:c1689920-1689303" 886503 "Rv1498c" "Rv1498c"
"886494" "NC_000962.3:1690407-1690805" 886494 "Rv1499" "Rv1499"
"886492" "NC_000962.3:1690850-1691878" 886492 "Rv1500" "Rv1500"
"886499" "NC_000962.3:1691890-1692711" 886499 "Rv1501" "Rv1501"
"886486" "NC_000962.3:1692924-1693823" 886486 "Rv1502" "Rv1502"
"886488" "NC_000962.3:c1695144-1693996" 886488 "Rv1503c" "Rv1503c"
"886483" "NC_000962.3:c1695946-1695281" 886483 "Rv1505c" "Rv1505c"
"886479" "NC_000962.3:c1696443-1695943" 886479 "Rv1506c" "Rv1506c"
"3205095" "NC_000962.3:1697356-1697859" 3205095 "Rv1507A" "Rv1507A"
"886477" "NC_000962.3:c1697422-1696727" 886477 "Rv1507c" "Rv1507c"
"3205096" "NC_000962.3:1699866-1700228" 3205096 "Rv1508A" "Rv1508A"
"886078" "NC_000962.3:c1699894-1698095" 886078 "Rv1508c" "Rv1508c"
"886475" "NC_000962.3:1700212-1701093" 886475 "Rv1509" "Rv1509"
"886466" "NC_000962.3:1701295-1702593" 886466 "Rv1510" "Rv1510"
"886529" "NC_000962.3:1703074-1704096" 886529 "gmdA" "Rv1511"
"886461" "NC_000962.3:1704093-1705061" 886461 "epiA" "Rv1512"
"886464" "NC_000962.3:1705058-1705789" 886464 "Rv1513" "Rv1513"
"886457" "NC_000962.3:c1706595-1705807" 886457 "Rv1514c" "Rv1514c"
"886459" "NC_000962.3:c1707526-1706630" 886459 "Rv1515c" "Rv1515c"
"886455" "NC_000962.3:c1708539-1707529" 886455 "Rv1516c" "Rv1516c"
"886467" "NC_000962.3:1708871-1709635" 886467 "Rv1517" "Rv1517"
"886451" "NC_000962.3:1709644-1710603" 886451 "Rv1518" "Rv1518"
"886453" "NC_000962.3:1710733-1711002" 886453 "Rv1519" "Rv1519"
"886447" "NC_000962.3:1711028-1712068" 886447 "Rv1520" "Rv1520"
"886448" "NC_000962.3:1712302-1714053" 886448 "fadD25" "Rv1521"
"886445" "NC_000962.3:c1717612-1714172" 886445 "mmpL12" "Rv1522c"
"886489" "NC_000962.3:1717653-1718696" 886489 "Rv1523" "Rv1523"
"885814" "NC_000962.3:1718726-1719970" 885814 "Rv1524" "Rv1524"
"886470" "NC_000962.3:1720017-1720802" 886470 "wbbL2" "Rv1525"
"886434" "NC_000962.3:c1722060-1720780" 886434 "Rv1526c" "Rv1526c"
"886442" "NC_000962.3:c1728409-1722083" 886442 "pks5" "Rv1527c"
"886028" "NC_000962.3:c1729450-1728953" 886028 "papA4" "Rv1528c"
"886432" "NC_000962.3:1729502-1731256" 886432 "fadD24" "Rv1529"
"886426" "NC_000962.3:1731373-1732476" 886426 "adh" "Rv1530"
"886437" "NC_000962.3:1732473-1733039" 886437 "Rv1531" "Rv1531"
"886422" "NC_000962.3:c1733550-1733116" 886422 "Rv1532c" "Rv1532c"
"886424" "NC_000962.3:1733610-1734737" 886424 "Rv1533" "Rv1533"
"886420" "NC_000962.3:1734734-1735411" 886420 "Rv1534" "Rv1534"
"886429" "NC_000962.3:1735976-1736212" 886429 "Rv1535" "Rv1535"
"886412" "NC_000962.3:1736519-1739644" 886412 "ileS" "Rv1536"
"886414" "NC_000962.3:1739856-1741247" 886414 "dinX" "Rv1537"
"886410" "NC_000962.3:c1742192-1741212" 886410 "ansA" "Rv1538c"
"886408" "NC_000962.3:1742244-1742852" 886408 "lspA" "Rv1539"
"886404" "NC_000962.3:1742845-1743771" 886404 "Rv1540" "Rv1540"
"886406" "NC_000962.3:c1744371-1743778" 886406 "lprI" "Rv1541c"
